review_id,industry_type,review_category,review_text,sentiment_label,source,contributor
587,地方金融機関,人間関係,地域柄か閉鎖的な社風で、よそから来た中途採用者はいつまでも外様扱いされる感じがした。,negative,synthetic,teacher
588,地方金融機関,人間関係,表向きは和気あいあいとしているが、陰では誰が何をしたかすぐに広まる狭い人間関係に疲弊した。,negative,synthetic,teacher
589,地方金融機関,人間関係,古参社員によるグループ意識が強く、新入りはどこの支店に異動しても最初の数年は完全に蚊帳の外でした。,negative,synthetic,teacher
590,地方金融機関,人間関係,上司の機嫌次第で職場の雰囲気が一変するため、毎朝顔色をうかがうことに疲れてしまいました。,negative,synthetic,teacher
591,地方金融機関,人間関係,年功序列が根強く、上の人間関係に慣れるまで時間がかかったが、慣れてしまえば悪いものでもない。,neutral,synthetic,teacher
592,地方金融機関,人間関係,支店ごとに雰囲気がかなり違うので、配属先次第で人間関係の良し悪しが大きく変わる印象がある。,neutral,synthetic,teacher
593,地方金融機関,人間関係,先輩方は親切にしてくれるが、距離感が独特で、プライベートへの踏み込み方が少し気になることもある。,neutral,synthetic,teacher
594,地方金融機関,人間関係,派閥とまでは言えないが、長年いる社員同士の暗黙のルールがあり、新参者には少し読みづらい部分もある。,neutral,synthetic,teacher
595,地方金融機関,人間関係,人間関係そのものは穏やかだが、業績のプレッシャーが関係に微妙な緊張感をもたらすことがある。,neutral,synthetic,teacher
596,地方金融機関,人間関係,上司との関係は可もなく不可もなくといった感じで、特に問題はないが深いつながりも感じにくい。,neutral,synthetic,teacher
597,地方金融機関,人間関係,表面上は和やかな雰囲気だが、水面下では気を遣うことも少なくなく、なんとも言い難い空気感がある。,neutral,synthetic,teacher
598,地方金融機関,人間関係,転勤のたびに人間関係がリセットされるので、良くも悪くも固定化しない関係性が続く感じがする。,neutral,synthetic,teacher
599,地方金融機関,人間関係,上司によって当たり外れがあり、配属先次第で人間関係の快適さがかなり変わる印象だ。,neutral,synthetic,teacher
600,地方金融機関,人間関係,年配の先輩方は親切に教えてくれる一方、同世代のライバル意識が強く、一緒にいて気が楽なわけでもない。,neutral,synthetic,teacher
601,公共インフラ,残業,繁忙期でも残業は月20時間以内に収まることが多く、プライベートの時間をしっかり確保できている。,positive,synthetic,teacher
602,公共インフラ,残業,公共性の高い仕事ながら、業務量の平準化が進んでいるおかげで以前より帰宅時間が安定してきた。,positive,synthetic,teacher
603,公共インフラ,残業,残業が発生した場合も事前に上司への申請が必要なため、なんとなく居残るといった文化がなく働きやすい。,positive,synthetic,teacher
604,公共インフラ,残業,インフラ系ならではの定期メンテナンスサイクルがあるので、繁忙と閑散の見通しが立てやすく残業の予定も組みやすい。,positive,synthetic,teacher
605,公共インフラ,残業,ノー残業デーが週に複数日設定されており、制度として機能しているのが実感できる。,positive,synthetic,teacher
606,公共インフラ,残業,緊急対応が入ることはあるが振替休日がきちんと取得できるため、トータルの労働時間バランスは良好だと感じている。,positive,synthetic,teacher
607,公共インフラ,残業,部署全体で業務効率化に取り組んでいる成果が出てきており、残業時間が入社当初より大幅に減った。,positive,synthetic,teacher
608,公共インフラ,残業,夜間作業は手当が充実しているうえ翌日の勤務調整もしてもらえるので、体への負担が最小限に抑えられている。,positive,synthetic,teacher
609,公共インフラ,残業,公共インフラという性質上、繁忙期はそれなりに残業がありますが、管理職が率先して声をかけてくれるため、ダラダラと残らず効率よく切り上げられる文化が根付いています。,positive,synthetic,teacher
610,公共インフラ,残業,設備の定期点検シーズンは残業が増えることもありますが、代休や振替がきちんと取得できるので、トータルで見ると働き方のバランスは整っていると感じます。,positive,synthetic,teacher
611,公共インフラ,残業,設備の老朽化による緊急対応が多く、退勤後に呼び出されることが月に何度もある。,negative,synthetic,teacher
612,公共インフラ,残業,インフラ維持という名目で残業は当然という空気があり、定時に帰ることがほぼできない。,negative,synthetic,teacher
613,公共インフラ,残業,繁忙期には月60時間を超える残業が続き、体力的にも精神的にも限界を感じることがある。,negative,synthetic,teacher
614,公共インフラ,残業,ライフラインを守る仕事柄、夜間の緊急出動が断れず、プライベートがほぼ消えている。,negative,synthetic,teacher
615,公共インフラ,残業,残業代は支給されるが、それ以上に失われるプライベートの時間の方が深刻に感じる。,negative,synthetic,teacher
616,公共インフラ,残業,年度末は工事の検収や報告書類が重なり、深夜まで職場に残ることがほぼ毎日続いた。,negative,synthetic,teacher
617,公共インフラ,残業,慢性的な人員不足で一人あたりの業務量が多く、残業しないと仕事が終わらない状態が続いている。,negative,synthetic,teacher
618,公共インフラ,残業,定時で帰ろうとすると周囲の目が気になる雰囲気があり、暗黙のうちに残業を強いられていると感じる。,negative,synthetic,teacher
619,公共インフラ,残業,インフラ系の仕事柄、設備トラブルが起きると深夜でも呼び出されることがあり、残業が常態化しているのが正直しんどい。,negative,synthetic,teacher
620,公共インフラ,残業,繁忙期は月40時間を超える残業が続くこともあり、公共性の高い業務という建前で割り切れと言われても、さすがに体力的に限界を感じる。,negative,synthetic,teacher
621,公共インフラ,残業,残業は月20〜30時間ほどだが、インフラ系なので突発的な緊急対応が入ることもあり、予測しづらい面がある。,neutral,synthetic,teacher
622,公共インフラ,残業,定時で帰れる日もあれば、設備トラブルで深夜まで対応することもあるため、一概に多いとも少ないとも言いにくい。,neutral,synthetic,teacher
623,公共インフラ,残業,繁忙期と閑散期で残業時間の差が大きく、年間を通じてみると平均的な水準に落ち着く印象だ。,neutral,synthetic,teacher
624,公共インフラ,残業,緊急工事が入ると残業になることは避けられないが、それ以外の時期は比較的落ち着いており、プラスマイナスという感じ。,neutral,synthetic,teacher
625,公共インフラ,残業,交代勤務があるため残業という概念自体が他業種と少し異なり、単純に比較しにくいのが正直なところだ。,neutral,synthetic,teacher
626,公共インフラ,残業,残業代はきちんと支払われるので金銭的な不満はないが、急な呼び出しが生活リズムを乱すこともある。,neutral,synthetic,teacher
627,公共インフラ,残業,法定点検の時期は残業が続くが、それを過ぎれば落ち着くので、時期によるとしか言いようがない。,neutral,synthetic,teacher
628,公共インフラ,残業,上司次第で残業の多寡が変わる部署もあり、配属先によって経験が大きく異なるため評価が難しい。,neutral,synthetic,teacher
629,公共インフラ,残業,部署によって残業時間にかなりばらつきがあり、自分のところは月20時間前後だが、隣の課は毎日遅くまで残っている印象で、少ないとも多いとも一概には言い切れない。,neutral,synthetic,teacher
630,公共インフラ,残業,インフラ系ならではの緊急対応が入ると残業は避けられないが、その分、平時はさほど遅くまで働かなくて済むことも多く、トータルでは普通といった感覚。,neutral,synthetic,teacher
631,公共インフラ,給与,年功序列の給与体系が整っており、勤続年数が上がるごとにしっかり昇給するため、将来の見通しが立てやすい。,positive,synthetic,teacher
632,公共インフラ,給与,残業代が全額支給されるため、実際の手取りは同世代の友人と比べてもかなり満足できる水準だ。,positive,synthetic,teacher
633,公共インフラ,給与,公共性の高い仕事柄、基本給が安定しており、長期的な生活設計が立てやすい点が気に入っている。,positive,synthetic,teacher
634,公共インフラ,給与,住宅手当や資格手当など各種手当が充実しており、基本給と合わせると月収はかなり恵まれた水準になる。,positive,synthetic,teacher
635,公共インフラ,給与,民間と比べて派手さはないが、毎年着実に昇給があり、長く勤めるほど収入が安定していく。,positive,synthetic,teacher
636,公共インフラ,給与,インフラ系ならではの夜間手当や特殊業務手当が手厚く、基本給以上に実収入が高い点が魅力だ。,positive,synthetic,teacher
637,公共インフラ,給与,景気に左右されず賞与が安定して支給されるため、家族を養う立場としてとても心強い。,positive,synthetic,teacher
638,公共インフラ,給与,入社から数年で年収が着実に伸び、同業他社と比較しても給与水準は高めだと実感している。,positive,synthetic,teacher
639,公共インフラ,給与,公共インフラという安定した業種柄、給与水準は民間と比べても遜色なく、毎年の昇給も着実で生活設計が立てやすい。,positive,synthetic,teacher
640,公共インフラ,給与,年功序列の影響は残るものの、基本給に加えて各種手当が充実しており、トータルの収入は入社前の想定を上回っていた。,positive,synthetic,teacher
641,公共インフラ,給与,公共性の高い仕事だという自覚はあるが、民間と比べると給与水準がかなり低く、生活の余裕がない。,negative,synthetic,teacher
642,公共インフラ,給与,年功序列が根強く、どれだけ成果を出しても給与に反映されないのが正直つらい。,negative,synthetic,teacher
643,公共インフラ,給与,残業が慢性的に多いわりに残業代の上限が決まっており、実質的な時給は相当低いと感じる。,negative,synthetic,teacher
644,公共インフラ,給与,資格手当や各種手当の種類は多いが、基本給が低いため総支給額としてはやはり物足りない水準だ。,negative,synthetic,teacher
645,公共インフラ,給与,景気に関係なく安定しているとは言われるが、その代償として給与の上がり幅が極めて小さい。,negative,synthetic,teacher
646,公共インフラ,給与,同年代の友人が民間企業で稼いでいる額と比べると、毎年モチベーションが下がる一方だ。,negative,synthetic,teacher
647,公共インフラ,給与,インフラを支えているという使命感だけで続けてきたが、昇給のペースがあまりにも遅すぎると思う。,negative,synthetic,teacher
648,公共インフラ,給与,採用時に説明された給与テーブルが実際には形骸化しており、思ったより手取りが増えない現実がある。,negative,synthetic,teacher
649,公共インフラ,給与,公共性の高い仕事だという使命感だけで働かされている感があり、民間と比べると給与水準の低さに年々不満が募る。,negative,synthetic,teacher
650,公共インフラ,給与,インフラ維持という責任の重さに見合った報酬が得られず、夜間対応や緊急出動をこなしても手当はわずかで割に合わない。,negative,synthetic,teacher
651,公共インフラ,給与,残業代はきちんと支給されるので月収はそれなりになるが、残業ゼロだと同年代の民間と比べてやや物足りなく感じる水準だ。,neutral,synthetic,teacher
652,公共インフラ,給与,手当の種類が多く、基本給だけ見ると低く感じるが、合算するとそこまで悪くない水準に落ち着くので、一概に不満とも言えない。,neutral,synthetic,teacher
653,公共インフラ,給与,昇給は毎年あるものの微増にとどまり、成果を出しても短期間では給与に反映されにくい年功型の仕組みになっている。,neutral,synthetic,teacher
654,公共インフラ,給与,ボーナスは景気に左右されにくく安定しているが、上振れることもなく、良くも悪くも毎年ほぼ同額という感覚が続いている。,neutral,synthetic,teacher
655,公共インフラ,給与,都市部の同職種と比べると差があるのは否めないが、この地域の生活コストを考えると妥当な範囲に収まっているとも思う。,neutral,synthetic,teacher
656,公共インフラ,給与,民間ほどの高収入は期待できないと最初から分かって入ったが、いざ同期の話を聞くと複雑な気持ちになることもある。,neutral,synthetic,teacher
657,公共インフラ,給与,給与の安定感は公共系ならではで悪くないのだが、インフラ特有の深夜対応や緊急作業の割に見合っているかと問われると難しい。,neutral,synthetic,teacher
658,公共インフラ,給与,基本給は業界平均並みで不満というほどでもないが、努力や実績がすぐ数字に反映される職場を望む人には物足りなく映るだろう。,neutral,synthetic,teacher
659,公共インフラ,給与,給与は民間大手と比べると見劣りするものの、景気に左右されない安定感があるため、一概に不満とも言い切れない水準ではある。,neutral,synthetic,teacher
660,公共インフラ,給与,年功序列で着実に上がる仕組みは悪くないが、若手のうちは手取りが思いのほか少なく、満足しているかと聞かれると正直迷う。,neutral,synthetic,teacher
661,公共インフラ,成長,インフラ整備という社会的意義の大きい仕事に携わることで、技術的なスキルだけでなく、広い視野や責任感も自然と身についていった。,positive,synthetic,teacher
662,公共インフラ,成長,入社数年でプロジェクトリーダーを任せてもらえる機会があり、現場での判断力や調整能力が着実に鍛えられている。,positive,synthetic,teacher
663,公共インフラ,成長,ベテラン技術者から直接指導を受けられる環境が整っており、現場経験を通じて専門知識が着実に深まると実感している。,positive,synthetic,teacher
664,公共インフラ,成長,公共性の高い業務ゆえに法規制や安全基準への理解が求められ、それが結果として自分の専門性の幅を広げてくれた。,positive,synthetic,teacher
665,公共インフラ,成長,年次に関係なく難易度の高い工事に配属される機会があるため、成長のスピードが予想以上に速かった。,positive,synthetic,teacher
666,公共インフラ,成長,資格取得を会社が積極的に支援してくれるため、入社から数年で複数の国家資格を取ることができ、自信がついた。,positive,synthetic,teacher
667,公共インフラ,成長,長期にわたるインフラ整備プロジェクトに一貫して関われるため、設計から竣工まで一連の流れを経験でき、総合的なエンジニア力が身につく。,positive,synthetic,teacher
668,公共インフラ,成長,市民生活を支えるという使命感が仕事への真剣さを生み、気がつくと入社時より格段にタフで柔軟な問題解決力が備わっていた。,positive,synthetic,teacher
669,公共インフラ,成長,インフラ系の職場は異動や研修制度が充実しており、入社から数年で複数の専門分野を経験できたことが自分の大きな財産になっている。,positive,synthetic,teacher
670,公共インフラ,成長,大規模プロジェクトへの参画機会が若手にも開かれており、現場での実務を通じて着実にスキルが積み上がっていく実感がある。,positive,synthetic,teacher
671,公共インフラ,成長,年功序列が根強く、いくら成果を出しても昇進のペースはまったく変わらない。若手がモチベーションを保つのが難しい環境だと感じる。,negative,synthetic,teacher
672,公共インフラ,成長,新しい技術を学ぶ機会がほぼなく、同じ業務を何年も繰り返すだけで、気づけば自分のスキルが止まっていた。,negative,synthetic,teacher
673,公共インフラ,成長,スキルアップ研修の制度は名ばかりで、実際は業務の繁忙を理由にほとんど参加させてもらえない。,negative,synthetic,teacher
674,公共インフラ,成長,異動の機会が少なく、ずっと同じ部署で同じ仕事をし続けるため、市場価値が上がる実感がまったくわかない。,negative,synthetic,teacher
675,公共インフラ,成長,上のポストが詰まっていて空く気配がなく、優秀でも昇格のタイミングが読めず将来像が描けない。,negative,synthetic,teacher
676,公共インフラ,成長,民間からの経験者が来ても古いやり方を変えようとしない文化があり、成長意欲のある人間には窮屈に映る。,negative,synthetic,teacher
677,公共インフラ,成長,業務の幅が狭くて専門性が偏るため、いざ転職を考えたとき自分のスキルが外で通用するか不安になってきた。,negative,synthetic,teacher
678,公共インフラ,成長,資格取得の支援制度はあるものの、取得後にその資格を活かせる仕事が回ってくるわけでもなく、結局は自己満足で終わる。,negative,synthetic,teacher
679,公共インフラ,成長,年功序列が根強く、どれだけ成果を出しても若いうちは昇進の見込みがほぼなく、モチベーションを保つのが難しい。,negative,synthetic,teacher
680,公共インフラ,成長,業務内容が何年経っても変わらず、新しいスキルが身につかないまま時間だけが過ぎていく感覚がある。,negative,synthetic,teacher
681,公共インフラ,成長,資格取得支援制度は整っているが、実際に業務でその知識を活かせる機会がどれだけあるかは配属先次第だと感じる。,neutral,synthetic,teacher
682,公共インフラ,成長,年次ごとに研修は一通りこなせるものの、自分から動かないと成長が止まりやすい環境でもある。,neutral,synthetic,teacher
683,公共インフラ,成長,専門技術は確実に身につくが、それが他業界で通用するかどうかは正直なんとも言えないところがある。,neutral,synthetic,teacher
684,公共インフラ,成長,OJTの質は上司によってかなり差があり、恵まれた場合は伸びるが、そうでない場合は停滞感を覚えることもある。,neutral,synthetic,teacher
685,公共インフラ,成長,大きなインフラ整備に携わることでスケール感は養われるが、個人の裁量で挑戦できる幅は限られていると感じることもある。,neutral,synthetic,teacher
686,公共インフラ,成長,異動の機会があれば視野は広がるが、部署によっては同じ業務が長年続くこともあり、成長の速度は一様ではない。,neutral,synthetic,teacher
687,公共インフラ,成長,公共性の高い仕事を通じて着実な積み上げはできる一方、変化の少なさをもどかしく思う瞬間も否定はできない。,neutral,synthetic,teacher
688,公共インフラ,成長,スキルアップの制度や機会がないわけではないが、どれだけ活用できるかは本人のやる気と職場の雰囲気の両方にかかっている。,neutral,synthetic,teacher
689,公共インフラ,成長,専門技術は着実に身につくが、昇進のペースが年功序列に左右されるため、自分の努力が直接評価に結びつきにくい面もある。,neutral,synthetic,teacher
690,公共インフラ,成長,資格取得支援など制度は整っているものの、実際に活かせる業務範囲が限られており、成長を実感できるかは配属先次第といった印象だ。,neutral,synthetic,teacher
691,公共インフラ,社風,公共の使命感を共有する仲間が多く、仕事のやりがいを自然と高め合える雰囲気がある。,positive,synthetic,teacher
692,公共インフラ,社風,上下関係はあるものの風通しがよく、若手でも意見を言いやすい職場環境が整っている。,positive,synthetic,teacher
693,公共インフラ,社風,地域インフラを支えているという誇りが職員全体に根付いており、チームとしての一体感を強く感じる。,positive,synthetic,teacher
694,公共インフラ,社風,経験豊富な先輩が丁寧に指導してくれる文化があり、着実にスキルアップできる環境だと思う。,positive,synthetic,teacher
695,公共インフラ,社風,社会貢献度の高い仕事という意識が職場全体に浸透しており、日々のモチベーションに繋がっている。,positive,synthetic,teacher
696,公共インフラ,社風,堅実で真面目な人が多く、互いに協力しながら業務を進める文化がしっかりと定着している。,positive,synthetic,teacher
697,公共インフラ,社風,長年のノウハウを持つベテランと若手が自然に連携できる組織風土は、この職場ならではの強みだと感じる。,positive,synthetic,teacher
698,公共インフラ,社風,公共サービスという使命感からか職員同士のつながりが強く、困ったときに助け合える関係が築かれている。,positive,synthetic,teacher
699,公共インフラ,社風,インフラを支えるという使命感が社内に根付いており、部署を超えた協力体制が自然と生まれる風土があります。,positive,synthetic,teacher
700,公共インフラ,社風,年功序列の慣習は残りつつも、若手の意見を丁寧に聞いてくれる上司が多く、働きやすい雰囲気だと感じています。,positive,synthetic,teacher
701,公共インフラ,社風,上意下達が徹底されており、現場からの意見が上層部に届くことはほぼない。,negative,synthetic,teacher
702,公共インフラ,社風,年功序列の文化が根強く、若手が新しい取り組みを提案しても「前例がない」の一言で却下される。,negative,synthetic,teacher
703,公共インフラ,社風,官僚的な雰囲気が強く、書類手続きや承認フローが多すぎて本来の業務に集中できない。,negative,synthetic,teacher
704,公共インフラ,社風,保守的な社風のため、デジタル化や業務改善の動きが他業界に比べて著しく遅れていると感じる。,negative,synthetic,teacher
705,公共インフラ,社風,部署間の縦割り意識が強く、横断的な連携が必要な場面でもお互い責任を押し付け合う雰囲気がある。,negative,synthetic,teacher
706,公共インフラ,社風,古参社員の慣習が優先され、効率化を図ろうとすると「余計なことをするな」という空気になる。,negative,synthetic,teacher
707,公共インフラ,社風,ミスに対して必要以上に厳しく追及される一方、成果を上げても評価される仕組みがなく、萎縮した雰囲気が漂っている。,negative,synthetic,teacher
708,公共インフラ,社風,地域の安定したインフラを支えるという使命感は理解できるが、その分変化を嫌う閉鎖的な空気が蔓延している。,negative,synthetic,teacher
709,公共インフラ,社風,年功序列が根強く、若手の意見が会議で取り上げられることはほとんどなく、変化を提案しても「前例がない」の一言で却下される。,negative,synthetic,teacher
710,公共インフラ,社風,縦割り意識が強く、部署間の連携がほぼ機能していないため、現場では非効率な対応が常態化していると感じる。,negative,synthetic,teacher
711,公共インフラ,社風,公務員気質が根強く残っており、安定重視の人には合うが、変化を求める人には物足りなさを感じることもある。,neutral,synthetic,teacher
712,公共インフラ,社風,縦割りの組織文化は効率が悪いと感じる場面もあるが、チームの結束感は他業種にはない独特のものがある。,neutral,synthetic,teacher
713,公共インフラ,社風,社内の雰囲気は穏やかで落ち着いているが、その分、新しいことへのチャレンジには消極的な傾向がある。,neutral,synthetic,teacher
714,公共インフラ,社風,年功序列の色が濃く、若手の意見が通りにくい一方、長く勤めれば一定の裁量が与えられる仕組みではある。,neutral,synthetic,teacher
715,公共インフラ,社風,地域社会への貢献という使命感は職場全体で共有されているが、業務の進め方はどうしても保守的にならざるを得ない面がある。,neutral,synthetic,teacher
716,公共インフラ,社風,残業は少なく働きやすいとも言えるが、職場の雰囲気が変化しにくく、マンネリ感を覚える人もいるだろう。,neutral,synthetic,teacher
717,公共インフラ,社風,上下関係は明確で秩序があると言えばそうだが、個人の裁量が制限されると感じるかどうかは人それぞれだと思う。,neutral,synthetic,teacher
718,公共インフラ,社風,インフラという社会的責任の重さは職場文化に反映されているが、その堅実さが時に息苦しさにもつながることがある。,neutral,synthetic,teacher
719,公共インフラ,社風,安定志向の人には馴染みやすい雰囲気だが、新しいことを提案しても受け入れられるまでに時間がかかる印象がある。,neutral,synthetic,teacher
720,公共インフラ,社風,部署によって職場の空気がかなり異なり、配属先次第で働きやすさが大きく変わると感じている。,neutral,synthetic,teacher
721,公共インフラ,人間関係,先輩社員が丁寧に仕事を教えてくれる文化が根付いており、わからないことがあっても気軽に相談できる雰囲気がある。,positive,synthetic,teacher
722,公共インフラ,人間関係,現場での緊急対応時に同僚との連携が自然と取れており、チームとしての一体感を強く感じられる。,positive,synthetic,teacher
723,公共インフラ,人間関係,部署を超えた横のつながりが強く、困ったときには他部署のベテランも快く助けてくれるのが助かっている。,positive,synthetic,teacher
724,公共インフラ,人間関係,上司が部下の意見をきちんと聞いてくれる土壌があり、意見を言いやすい雰囲気が職場全体に広がっている。,positive,synthetic,teacher
725,公共インフラ,人間関係,長く勤めている職員が多い分、人間関係が安定していて毎日気持ちよく出勤できる点が気に入っている。,positive,synthetic,teacher
726,公共インフラ,人間関係,定期的な安全研修を通じて職員同士の交流が深まり、普段から声をかけ合いやすい関係が育まれている。,positive,synthetic,teacher
727,公共インフラ,人間関係,地域インフラを支えるという共通の使命感が職員間の絆を強め、自然と助け合える環境になっていると感じる。,positive,synthetic,teacher
728,公共インフラ,人間関係,ベテランと若手の距離が近く、技術的な疑問から日常の悩みまで気軽に話せる関係性が築かれている。,positive,synthetic,teacher
729,公共インフラ,人間関係,ベテランの先輩方が新人にも丁寧に技術を伝えてくれる文化があり、部署全体のチームワークの良さを日々感じています。,positive,synthetic,teacher
730,公共インフラ,人間関係,現場では年次に関係なく意見を言い合える雰囲気があり、協力しながら仕事を進められるのが職場の強みだと思います。,positive,synthetic,teacher
731,公共インフラ,人間関係,年功序列が根強く、若手の意見はほぼ無視される雰囲気で、提案しても空回りするだけだった。,negative,synthetic,teacher
732,公共インフラ,人間関係,部署間の縦割り意識が強く、他部門と連携しようとすると露骨に嫌な顔をされる。,negative,synthetic,teacher
733,公共インフラ,人間関係,古参職員が派閥を作っており、その輪に入れないと情報が回ってこず、仕事が進めにくい。,negative,synthetic,teacher
734,公共インフラ,人間関係,上司への忖度が暗黙のルールになっていて、率直に意見を言うと後々冷遇される。,negative,synthetic,teacher
735,公共インフラ,人間関係,同じ職場でも正規と非正規の間に見えない壁があり、日常的な会話すら生まれにくい雰囲気だ。,negative,synthetic,teacher
736,公共インフラ,人間関係,何か問題が起きると責任の押し付け合いになり、チームとしての連帯感を感じられない。,negative,synthetic,teacher
737,公共インフラ,人間関係,ベテランによる旧来式の指導が続いており、ハラスメントすれすれの発言も黙認されている。,negative,synthetic,teacher
738,公共インフラ,人間関係,特定の管理職に気に入られているかどうかで扱いが露骨に変わるため、実力より人付き合いに神経を使う職場だった。,negative,synthetic,teacher
739,公共インフラ,人間関係,古参の職員が新人に対して非常に排他的で、業務上必要な情報を共有してもらえないことが多く、孤立感を感じやすい職場だった。,negative,synthetic,teacher
740,公共インフラ,人間関係,縦割り意識が強く、他部署との連携がほとんど取れないため、職場全体として協力し合う雰囲気が生まれにくい。,negative,synthetic,teacher
741,公共インフラ,人間関係,上下関係は厳しいが、困ったときは先輩が助けてくれることもあり、一概に悪いとは言い切れない。,neutral,synthetic,teacher
742,公共インフラ,人間関係,部署によって雰囲気が全然違うため、配属先次第で人間関係の良し悪しが大きく変わる印象だ。,neutral,synthetic,teacher
743,公共インフラ,人間関係,古くからいる職員との関係は慣れるまでに時間がかかるが、慣れてしまえば特に問題はない。,neutral,synthetic,teacher
744,公共インフラ,人間関係,業務上の連携は取れているものの、プライベートまで踏み込んだ交流はほとんど生まれない職場だ。,neutral,synthetic,teacher
745,公共インフラ,人間関係,年功序列の文化が根強く、若手として意見が通りにくい場面もあれば、守られていると感じることもある。,neutral,synthetic,teacher
746,公共インフラ,人間関係,表面上は穏やかな雰囲気だが、各部署間の縄張り意識が透けて見えることがあり、複雑な気持ちになる。,neutral,synthetic,teacher
747,公共インフラ,人間関係,長く勤めている人が多いせいか疎外感を覚えることもあるが、悪意があるわけではないとも思う。,neutral,synthetic,teacher
748,公共インフラ,人間関係,チームの結束力があるとも言えるし、外部から入りにくい閉鎖性があるとも言えて、評価に迷う。,neutral,synthetic,teacher
749,公共インフラ,人間関係,上下関係はそれなりに厳しく、慣れるまでに時間がかかったが、困ったときには先輩が助けてくれることもあり、一概に悪いとは言えない。,neutral,synthetic,teacher
750,公共インフラ,人間関係,部署によって雰囲気がかなり異なり、協力的な同僚に恵まれることもあれば、縦割りの壁を感じる場面もある。,neutral,synthetic,teacher
